file	lang1	lang2	translation pairs
agr.zip:tsv/agr/agr-syo.tsv	agr	syo	1096
agr.zip:tsv/agr/agr-ta.tsv	agr	ta	1206
agr.zip:tsv/agr/agr-tab.tsv	agr	tab	3387
agr.zip:tsv/agr/agr-tdd.tsv	agr	tdd	1342
agr.zip:tsv/agr/agr-te.tsv	agr	te	4051
agr.zip:tsv/agr/agr-teh.tsv	agr	teh	857
agr.zip:tsv/agr/agr-th.tsv	agr	th	1696
agr.zip:tsv/agr/agr-thm.tsv	agr	thm	902
agr.zip:tsv/agr/agr-tin.tsv	agr	tin	1547
agr.zip:tsv/agr/agr-tkr.tsv	agr	tkr	2739
agr.zip:tsv/agr/agr-tli.tsv	agr	tli	1338
agr.zip:tsv/agr/agr-tna.tsv	agr	tna	1230
agr.zip:tsv/agr/agr-to.tsv	agr	to	1709
agr.zip:tsv/agr/agr-tob.tsv	agr	tob	1355
agr.zip:tsv/agr/agr-tpy.tsv	agr	tpy	688
agr.zip:tsv/agr/agr-trn.tsv	agr	trn	918
agr.zip:tsv/agr/agr-tsi.tsv	agr	tsi	817
agr.zip:tsv/agr/agr-tue.tsv	agr	tue	1073
agr.zip:tsv/agr/agr-txb.tsv	agr	txb	906
agr.zip:tsv/agr/agr-tyh.tsv	agr	tyh	992
agr.zip:tsv/agr/agr-udi.tsv	agr	udi	1295
agr.zip:tsv/agr/agr-udm.tsv	agr	udm	1390
agr.zip:tsv/agr/agr-vi.tsv	agr	vi	1085
agr.zip:tsv/agr/agr-wap.tsv	agr	wap	1151
agr.zip:tsv/agr/agr-wau.tsv	agr	wau	1260
agr.zip:tsv/agr/agr-waw.tsv	agr	waw	1004
agr.zip:tsv/agr/agr-wbm.tsv	agr	wbm	1315
agr.zip:tsv/agr/agr-wca.tsv	agr	wca	981
agr.zip:tsv/agr/agr-xto.tsv	agr	xto	614
agr.zip:tsv/agr/agr-yaa.tsv	agr	yaa	1340
agr.zip:tsv/agr/agr-yad.tsv	agr	yad	1778
agr.zip:tsv/agr/agr-yae.tsv	agr	yae	1161
agr.zip:tsv/agr/agr-yag.tsv	agr	yag	736
agr.zip:tsv/agr/agr-yau.tsv	agr	yau	983
agr.zip:tsv/agr/agr-ydd.tsv	agr	ydd	1720
agr.zip:tsv/agr/agr-yln.tsv	agr	yln	1093
agr.zip:tsv/agr/agr-yrk.tsv	agr	yrk	1183
agr.zip:tsv/agr/agr-yvt.tsv	agr	yvt	810
agr.zip:tsv/agr/agr-yzg.tsv	agr	yzg	1134
agr.zip:tsv/agr/agr-zgn.tsv	agr	zgn	3032
agr.zip:tsv/agr/agr-zng.tsv	agr	zng	2195
agr.zip:tsv/agr/agr-zun.tsv	agr	zun	956
agr.zip:tsv/agr/agr-zzj.tsv	agr	zzj	1665
agx.zip:tsv/agx/agx-akv.tsv	agx	akv	6994
agx.zip:tsv/agx/agx-alc.tsv	agx	alc	1365
agx.zip:tsv/agx/agx-als.tsv	agx	als	4235
agx.zip:tsv/agx/agx-ang.tsv	agx	ang	5442
agx.zip:tsv/agx/agx-ani.tsv	agx	ani	6405
agx.zip:tsv/agx/agx-aqc.tsv	agx	aqc	6065
agx.zip:tsv/agx/agx-arn.tsv	agx	arn	2949
agx.zip:tsv/agx/agx-aro.tsv	agx	aro	2432
agx.zip:tsv/agx/agx-auc.tsv	agx	auc	2630
agx.zip:tsv/agx/agx-av.tsv	agx	av	46286
agx.zip:tsv/agx/agx-ayo.tsv	agx	ayo	3040
agx.zip:tsv/agx/agx-ayr.tsv	agx	ayr	2225
agx.zip:tsv/agx/agx-azj.tsv	agx	azj	7020
agx.zip:tsv/agx/agx-azz.tsv	agx	azz	3090
agx.zip:tsv/agx/agx-bbl.tsv	agx	bbl	3536
agx.zip:tsv/agx/agx-bdk.tsv	agx	bdk	3780
agx.zip:tsv/agx/agx-bfz.tsv	agx	bfz	2441
agx.zip:tsv/agx/agx-bg.tsv	agx	bg	4378
agx.zip:tsv/agx/agx-bgk.tsv	agx	bgk	2845
agx.zip:tsv/agx/agx-blc.tsv	agx	blc	1342
agx.zip:tsv/agx/agx-blr.tsv	agx	blr	7948
agx.zip:tsv/agx/agx-bn.tsv	agx	bn	5830
agx.zip:tsv/agx/agx-bo.tsv	agx	bo	2796
agx.zip:tsv/agx/agx-bph.tsv	agx	bph	6476
agx.zip:tsv/agx/agx-br.tsv	agx	br	3827
agx.zip:tsv/agx/agx-brg.tsv	agx	brg	628
agx.zip:tsv/agx/agx-ca.tsv	agx	ca	3321
agx.zip:tsv/agx/agx-cag.tsv	agx	cag	3355
agx.zip:tsv/agx/agx-cao.tsv	agx	cao	2188
agx.zip:tsv/agx/agx-cap.tsv	agx	cap	2189
agx.zip:tsv/agx/agx-cas.tsv	agx	cas	2430
agx.zip:tsv/agx/agx-cav.tsv	agx	cav	2156
agx.zip:tsv/agx/agx-cbi.tsv	agx	cbi	3340
agx.zip:tsv/agx/agx-cbn.tsv	agx	cbn	2469
agx.zip:tsv/agx/agx-cbr.tsv	agx	cbr	1588
agx.zip:tsv/agx/agx-cdy.tsv	agx	cdy	2695
agx.zip:tsv/agx/agx-ce.tsv	agx	ce	6752
agx.zip:tsv/agx/agx-chb.tsv	agx	chb	1762
agx.zip:tsv/agx/agx-cjh.tsv	agx	cjh	774
agx.zip:tsv/agx/agx-cji.tsv	agx	cji	7259
agx.zip:tsv/agx/agx-cof.tsv	agx	cof	2465
agx.zip:tsv/agx/agx-cog.tsv	agx	cog	2577
agx.zip:tsv/agx/agx-crt.tsv	agx	crt	2457
agx.zip:tsv/agx/agx-cs.tsv	agx	cs	3899
agx.zip:tsv/agx/agx-ctz.tsv	agx	ctz	3343
agx.zip:tsv/agx/agx-cu.tsv	agx	cu	2683
agx.zip:tsv/agx/agx-cuj.tsv	agx	cuj	1201
agx.zip:tsv/agx/agx-cy.tsv	agx	cy	4545
agx.zip:tsv/agx/agx-cyb.tsv	agx	cyb	2266
agx.zip:tsv/agx/agx-da.tsv	agx	da	3377
agx.zip:tsv/agx/agx-dar.tsv	agx	dar	58479
agx.zip:tsv/agx/agx-dcr.tsv	agx	dcr	2109
agx.zip:tsv/agx/agx-ddo.tsv	agx	ddo	6587
agx.zip:tsv/agx/agx-de.tsv	agx	de	4086
agx.zip:tsv/agx/agx-ekk.tsv	agx	ekk	3578
agx.zip:tsv/agx/agx-el.tsv	agx	el	3712
agx.zip:tsv/agx/agx-elx.tsv	agx	elx	1642
agx.zip:tsv/agx/agx-emp.tsv	agx	emp	1685
agx.zip:tsv/agx/agx-en.tsv	agx	en	3345
agx.zip:tsv/agx/agx-enm.tsv	agx	enm	4338
agx.zip:tsv/agx/agx-es.tsv	agx	es	3791
agx.zip:tsv/agx/agx-ese.tsv	agx	ese	3591
agx.zip:tsv/agx/agx-eu.tsv	agx	eu	3282
agx.zip:tsv/agx/agx-fi.tsv	agx	fi	3722
agx.zip:tsv/agx/agx-fr.tsv	agx	fr	3536
agx.zip:tsv/agx/agx-ga.tsv	agx	ga	5273
agx.zip:tsv/agx/agx-gdo.tsv	agx	gdo	3297
agx.zip:tsv/agx/agx-ghl.tsv	agx	ghl	2425
agx.zip:tsv/agx/agx-gin.tsv	agx	gin	3850
agx.zip:tsv/agx/agx-giq.tsv	agx	giq	2181
agx.zip:tsv/agx/agx-gmh.tsv	agx	gmh	4341
agx.zip:tsv/agx/agx-goh.tsv	agx	goh	10459
agx.zip:tsv/agx/agx-got.tsv	agx	got	2243
agx.zip:tsv/agx/agx-gqu.tsv	agx	gqu	2415
agx.zip:tsv/agx/agx-grc.tsv	agx	grc	4836
agx.zip:tsv/agx/agx-guc.tsv	agx	guc	2102
agx.zip:tsv/agx/agx-gug.tsv	agx	gug	4113
agx.zip:tsv/agx/agx-gui.tsv	agx	gui	3042
agx.zip:tsv/agx/agx-guq.tsv	agx	guq	2080
agx.zip:tsv/agx/agx-ha.tsv	agx	ha	3656
agx.zip:tsv/agx/agx-haw.tsv	agx	haw	5650
agx.zip:tsv/agx/agx-hdn.tsv	agx	hdn	2237
agx.zip:tsv/agx/agx-hi.tsv	agx	hi	6967
agx.zip:tsv/agx/agx-hit.tsv	agx	hit	2453
agx.zip:tsv/agx/agx-hu.tsv	agx	hu	3510
agx.zip:tsv/agx/agx-huj.tsv	agx	huj	2766
agx.zip:tsv/agx/agx-huo.tsv	agx	huo	2151
agx.zip:tsv/agx/agx-huz.tsv	agx	huz	3330
agx.zip:tsv/agx/agx-hy.tsv	agx	hy	7987
agx.zip:tsv/agx/agx-ign.tsv	agx	ign	2407
agx.zip:tsv/agx/agx-inh.tsv	agx	inh	3309
agx.zip:tsv/agx/agx-it.tsv	agx	it	3301
agx.zip:tsv/agx/agx-ito.tsv	agx	ito	1943
agx.zip:tsv/agx/agx-jam.tsv	agx	jam	3419
agx.zip:tsv/agx/agx-jdt.tsv	agx	jdt	4897
agx.zip:tsv/agx/agx-kap.tsv	agx	kap	13047
agx.zip:tsv/agx/agx-kca.tsv	agx	kca	2968
agx.zip:tsv/agx/agx-kgp.tsv	agx	kgp	3708
agx.zip:tsv/agx/agx-kha.tsv	agx	kha	2709
agx.zip:tsv/agx/agx-khb.tsv	agx	khb	2933
agx.zip:tsv/agx/agx-khv.tsv	agx	khv	10468
agx.zip:tsv/agx/agx-kjj.tsv	agx	kjj	3570
agx.zip:tsv/agx/agx-kkh.tsv	agx	kkh	3320
agx.zip:tsv/agx/agx-kmc.tsv	agx	kmc	3009
agx.zip:tsv/agx/agx-knt.tsv	agx	knt	2425
agx.zip:tsv/agx/agx-kpj.tsv	agx	kpj	1140
agx.zip:tsv/agx/agx-kpt.tsv	agx	kpt	6584
agx.zip:tsv/agx/agx-kpv.tsv	agx	kpv	3827
agx.zip:tsv/agx/agx-kry.tsv	agx	kry	3246
agx.zip:tsv/agx/agx-kum.tsv	agx	kum	21181
agx.zip:tsv/agx/agx-kuz.tsv	agx	kuz	1977
agx.zip:tsv/agx/agx-kva.tsv	agx	kva	3403
agx.zip:tsv/agx/agx-kxm.tsv	agx	kxm	2152
agx.zip:tsv/agx/agx-kyh.tsv	agx	kyh	1825
agx.zip:tsv/agx/agx-la.tsv	agx	la	4161
agx.zip:tsv/agx/agx-lbc.tsv	agx	lbc	3027
agx.zip:tsv/agx/agx-lbe.tsv	agx	lbe	12713
agx.zip:tsv/agx/agx-leg.tsv	agx	leg	2381
agx.zip:tsv/agx/agx-lez.tsv	agx	lez	10073
agx.zip:tsv/agx/agx-lic.tsv	agx	lic	2730
agx.zip:tsv/agx/agx-lt.tsv	agx	lt	4154
agx.zip:tsv/agx/agx-lv.tsv	agx	lv	3647
agx.zip:tsv/agx/agx-mbc.tsv	agx	mbc	2026
agx.zip:tsv/agx/agx-mca.tsv	agx	mca	2203
agx.zip:tsv/agx/agx-mch.tsv	agx	mch	952
agx.zip:tsv/agx/agx-mhr.tsv	agx	mhr	3129
agx.zip:tsv/agx/agx-mi.tsv	agx	mi	4683
agx.zip:tsv/agx/agx-mlm.tsv	agx	mlm	2474
agx.zip:tsv/agx/agx-mmd.tsv	agx	mmd	2524
agx.zip:tsv/agx/agx-mml.tsv	agx	mml	4885
agx.zip:tsv/agx/agx-mns.tsv	agx	mns	3036
agx.zip:tsv/agx/agx-moc.tsv	agx	moc	2560
agx.zip:tsv/agx/agx-mot.tsv	agx	mot	1007
agx.zip:tsv/agx/agx-mqm.tsv	agx	mqm	2659
agx.zip:tsv/agx/agx-mr.tsv	agx	mr	6810
agx.zip:tsv/agx/agx-mra.tsv	agx	mra	1999
agx.zip:tsv/agx/agx-myu.tsv	agx	myu	1144
agx.zip:tsv/agx/agx-myv.tsv	agx	myv	2912
agx.zip:tsv/agx/agx-mzh.tsv	agx	mzh	2503
agx.zip:tsv/agx/agx-mzp.tsv	agx	mzp	2239
agx.zip:tsv/agx/agx-ne.tsv	agx	ne	2394
agx.zip:tsv/agx/agx-nl.tsv	agx	nl	3739
agx.zip:tsv/agx/agx-nod.tsv	agx	nod	2799
agx.zip:tsv/agx/agx-nog.tsv	agx	nog	4447
agx.zip:tsv/agx/agx-non.tsv	agx	non	3168
agx.zip:tsv/agx/agx-nuk.tsv	agx	nuk	1922
agx.zip:tsv/agx/agx-nut.tsv	agx	nut	2755
agx.zip:tsv/agx/agx-oar.tsv	agx	oar	4172
agx.zip:tsv/agx/agx-ona.tsv	agx	ona	1891
agx.zip:tsv/agx/agx-os.tsv	agx	os	5242
agx.zip:tsv/agx/agx-oym.tsv	agx	oym	2713
agx.zip:tsv/agx/agx-pav.tsv	agx	pav	505
agx.zip:tsv/agx/agx-pbb.tsv	agx	pbb	2590
agx.zip:tsv/agx/agx-pbh.tsv	agx	pbh	2412
agx.zip:tsv/agx/agx-pcb.tsv	agx	pcb	2447
agx.zip:tsv/agx/agx-pcp.tsv	agx	pcp	219
agx.zip:tsv/agx/agx-pes.tsv	agx	pes	3309
agx.zip:tsv/agx/agx-pl.tsv	agx	pl	4414
agx.zip:tsv/agx/agx-plg.tsv	agx	plg	2586
agx.zip:tsv/agx/agx-plj.tsv	agx	plj	2521
agx.zip:tsv/agx/agx-ply.tsv	agx	ply	2233
agx.zip:tsv/agx/agx-pmt.tsv	agx	pmt	2942
agx.zip:tsv/agx/agx-pnb.tsv	agx	pnb	3458
agx.zip:tsv/agx/agx-pnx.tsv	agx	pnx	2540
agx.zip:tsv/agx/agx-prg.tsv	agx	prg	1260
agx.zip:tsv/agx/agx-pry.tsv	agx	pry	4643
agx.zip:tsv/agx/agx-pt.tsv	agx	pt	3587
agx.zip:tsv/agx/agx-pue.tsv	agx	pue	1640
agx.zip:tsv/agx/agx-pui.tsv	agx	pui	2456
agx.zip:tsv/agx/agx-ram.tsv	agx	ram	418
agx.zip:tsv/agx/agx-rap.tsv	agx	rap	2818
agx.zip:tsv/agx/agx-rbb.tsv	agx	rbb	2222
agx.zip:tsv/agx/agx-rmy.tsv	agx	rmy	3563
agx.zip:tsv/agx/agx-ro.tsv	agx	ro	2726
agx.zip:tsv/agx/agx-rtm.tsv	agx	rtm	2883
agx.zip:tsv/agx/agx-ru.tsv	agx	ru	3649
agx.zip:tsv/agx/agx-rut.tsv	agx	rut	16121
agx.zip:tsv/agx/agx-sa.tsv	agx	sa	5877
agx.zip:tsv/agx/agx-sap.tsv	agx	sap	3786
agx.zip:tsv/agx/agx-scb.tsv	agx	scb	232
agx.zip:tsv/agx/agx-se.tsv	agx	se	2926
agx.zip:tsv/agx/agx-sei.tsv	agx	sei	2766
agx.zip:tsv/agx/agx-sel.tsv	agx	sel	2653
agx.zip:tsv/agx/agx-sga.tsv	agx	sga	2977
agx.zip:tsv/agx/agx-sh.tsv	agx	sh	4287
agx.zip:tsv/agx/agx-shb.tsv	agx	shb	2152
agx.zip:tsv/agx/agx-shn.tsv	agx	shn	7232
agx.zip:tsv/agx/agx-shp.tsv	agx	shp	2901
agx.zip:tsv/agx/agx-sja.tsv	agx	sja	2309
agx.zip:tsv/agx/agx-snn.tsv	agx	snn	2514
agx.zip:tsv/agx/agx-sou.tsv	agx	sou	5866
agx.zip:tsv/agx/agx-srq.tsv	agx	srq	2481
agx.zip:tsv/agx/agx-sv.tsv	agx	sv	4552
agx.zip:tsv/agx/agx-swi.tsv	agx	swi	3279
agx.zip:tsv/agx/agx-sxm.tsv	agx	sxm	2645
agx.zip:tsv/agx/agx-syo.tsv	agx	syo	2365
agx.zip:tsv/agx/agx-ta.tsv	agx	ta	2663
agx.zip:tsv/agx/agx-tab.tsv	agx	tab	7676
agx.zip:tsv/agx/agx-tdd.tsv	agx	tdd	2969
agx.zip:tsv/agx/agx-te.tsv	agx	te	8810
agx.zip:tsv/agx/agx-teh.tsv	agx	teh	1847
agx.zip:tsv/agx/agx-th.tsv	agx	th	3765
agx.zip:tsv/agx/agx-thm.tsv	agx	thm	1912
agx.zip:tsv/agx/agx-tin.tsv	agx	tin	3498
agx.zip:tsv/agx/agx-tkr.tsv	agx	tkr	6153
agx.zip:tsv/agx/agx-tli.tsv	agx	tli	2892
agx.zip:tsv/agx/agx-tna.tsv	agx	tna	2578
agx.zip:tsv/agx/agx-to.tsv	agx	to	3762
agx.zip:tsv/agx/agx-tob.tsv	agx	tob	2909
agx.zip:tsv/agx/agx-tpy.tsv	agx	tpy	1414
agx.zip:tsv/agx/agx-trn.tsv	agx	trn	1917
agx.zip:tsv/agx/agx-tsi.tsv	agx	tsi	1747
agx.zip:tsv/agx/agx-tue.tsv	agx	tue	2268
agx.zip:tsv/agx/agx-txb.tsv	agx	txb	1989
agx.zip:tsv/agx/agx-tyh.tsv	agx	tyh	2119
agx.zip:tsv/agx/agx-udi.tsv	agx	udi	2929
agx.zip:tsv/agx/agx-udm.tsv	agx	udm	3067
agx.zip:tsv/agx/agx-vi.tsv	agx	vi	2425
agx.zip:tsv/agx/agx-wap.tsv	agx	wap	2467
agx.zip:tsv/agx/agx-wau.tsv	agx	wau	2658
agx.zip:tsv/agx/agx-waw.tsv	agx	waw	2181
agx.zip:tsv/agx/agx-wbm.tsv	agx	wbm	2910
agx.zip:tsv/agx/agx-wca.tsv	agx	wca	2001
agx.zip:tsv/agx/agx-xto.tsv	agx	xto	1350
agx.zip:tsv/agx/agx-yaa.tsv	agx	yaa	2892
agx.zip:tsv/agx/agx-yad.tsv	agx	yad	3828
agx.zip:tsv/agx/agx-yae.tsv	agx	yae	2443
agx.zip:tsv/agx/agx-yag.tsv	agx	yag	1539
agx.zip:tsv/agx/agx-yau.tsv	agx	yau	2073
agx.zip:tsv/agx/agx-ydd.tsv	agx	ydd	3824
agx.zip:tsv/agx/agx-yln.tsv	agx	yln	2397
agx.zip:tsv/agx/agx-yrk.tsv	agx	yrk	2593
agx.zip:tsv/agx/agx-yvt.tsv	agx	yvt	1736
agx.zip:tsv/agx/agx-yzg.tsv	agx	yzg	2482
agx.zip:tsv/agx/agx-zgn.tsv	agx	zgn	6684
agx.zip:tsv/agx/agx-zng.tsv	agx	zng	4763
agx.zip:tsv/agx/agx-zun.tsv	agx	zun	2122
agx.zip:tsv/agx/agx-zzj.tsv	agx	zzj	3621
akv.zip:tsv/akv/akv-alc.tsv	akv	alc	1557
akv.zip:tsv/akv/akv-als.tsv	akv	als	4869
akv.zip:tsv/akv/akv-ang.tsv	akv	ang	6312
akv.zip:tsv/akv/akv-ani.tsv	akv	ani	7391
akv.zip:tsv/akv/akv-aqc.tsv	akv	aqc	6970
akv.zip:tsv/akv/akv-arn.tsv	akv	arn	3396
akv.zip:tsv/akv/akv-aro.tsv	akv	aro	2812
akv.zip:tsv/akv/akv-auc.tsv	akv	auc	3000
akv.zip:tsv/akv/akv-av.tsv	akv	av	53837
akv.zip:tsv/akv/akv-ayo.tsv	akv	ayo	3494
akv.zip:tsv/akv/akv-ayr.tsv	akv	ayr	2534
akv.zip:tsv/akv/akv-azj.tsv	akv	azj	8092
akv.zip:tsv/akv/akv-azz.tsv	akv	azz	3516
akv.zip:tsv/akv/akv-bbl.tsv	akv	bbl	4076
akv.zip:tsv/akv/akv-bdk.tsv	akv	bdk	4342
akv.zip:tsv/akv/akv-bfz.tsv	akv	bfz	2760
akv.zip:tsv/akv/akv-bg.tsv	akv	bg	5091
akv.zip:tsv/akv/akv-bgk.tsv	akv	bgk	3268
akv.zip:tsv/akv/akv-blc.tsv	akv	blc	1574
akv.zip:tsv/akv/akv-blr.tsv	akv	blr	9080
akv.zip:tsv/akv/akv-bn.tsv	akv	bn	6659
akv.zip:tsv/akv/akv-bo.tsv	akv	bo	3190
akv.zip:tsv/akv/akv-bph.tsv	akv	bph	7491
akv.zip:tsv/akv/akv-br.tsv	akv	br	4384
akv.zip:tsv/akv/akv-brg.tsv	akv	brg	711
akv.zip:tsv/akv/akv-ca.tsv	akv	ca	3817
akv.zip:tsv/akv/akv-cag.tsv	akv	cag	3847
akv.zip:tsv/akv/akv-cao.tsv	akv	cao	2515
akv.zip:tsv/akv/akv-cap.tsv	akv	cap	2539
akv.zip:tsv/akv/akv-cas.tsv	akv	cas	2758
akv.zip:tsv/akv/akv-cav.tsv	akv	cav	2457
akv.zip:tsv/akv/akv-cbi.tsv	akv	cbi	3827
akv.zip:tsv/akv/akv-cbn.tsv	akv	cbn	2831
akv.zip:tsv/akv/akv-cbr.tsv	akv	cbr	1830
akv.zip:tsv/akv/akv-cdy.tsv	akv	cdy	3087
akv.zip:tsv/akv/akv-ce.tsv	akv	ce	7811
akv.zip:tsv/akv/akv-chb.tsv	akv	chb	2035
akv.zip:tsv/akv/akv-cjh.tsv	akv	cjh	886
akv.zip:tsv/akv/akv-cji.tsv	akv	cji	8464
akv.zip:tsv/akv/akv-cof.tsv	akv	cof	2824
akv.zip:tsv/akv/akv-cog.tsv	akv	cog	2967
akv.zip:tsv/akv/akv-crt.tsv	akv	crt	2800
akv.zip:tsv/akv/akv-cs.tsv	akv	cs	4487
akv.zip:tsv/akv/akv-ctz.tsv	akv	ctz	3857
akv.zip:tsv/akv/akv-cu.tsv	akv	cu	3086
akv.zip:tsv/akv/akv-cuj.tsv	akv	cuj	1367
akv.zip:tsv/akv/akv-cy.tsv	akv	cy	5247
akv.zip:tsv/akv/akv-cyb.tsv	akv	cyb	2579
akv.zip:tsv/akv/akv-da.tsv	akv	da	3882
akv.zip:tsv/akv/akv-dar.tsv	akv	dar	67386
akv.zip:tsv/akv/akv-dcr.tsv	akv	dcr	2408
akv.zip:tsv/akv/akv-ddo.tsv	akv	ddo	7604
akv.zip:tsv/akv/akv-de.tsv	akv	de	4731
akv.zip:tsv/akv/akv-ekk.tsv	akv	ekk	4112
akv.zip:tsv/akv/akv-el.tsv	akv	el	4278
akv.zip:tsv/akv/akv-elx.tsv	akv	elx	1848
akv.zip:tsv/akv/akv-emp.tsv	akv	emp	1935
akv.zip:tsv/akv/akv-en.tsv	akv	en	3845
akv.zip:tsv/akv/akv-enm.tsv	akv	enm	4999
akv.zip:tsv/akv/akv-es.tsv	akv	es	4372
akv.zip:tsv/akv/akv-ese.tsv	akv	ese	4145
akv.zip:tsv/akv/akv-eu.tsv	akv	eu	3743
akv.zip:tsv/akv/akv-fi.tsv	akv	fi	4244
akv.zip:tsv/akv/akv-fr.tsv	akv	fr	4046
akv.zip:tsv/akv/akv-ga.tsv	akv	ga	6072
akv.zip:tsv/akv/akv-gdo.tsv	akv	gdo	3828
akv.zip:tsv/akv/akv-ghl.tsv	akv	ghl	2784
akv.zip:tsv/akv/akv-gin.tsv	akv	gin	4479
akv.zip:tsv/akv/akv-giq.tsv	akv	giq	2509
akv.zip:tsv/akv/akv-gmh.tsv	akv	gmh	5030
akv.zip:tsv/akv/akv-goh.tsv	akv	goh	12132
akv.zip:tsv/akv/akv-got.tsv	akv	got	2609
akv.zip:tsv/akv/akv-gqu.tsv	akv	gqu	2782
akv.zip:tsv/akv/akv-grc.tsv	akv	grc	5554
akv.zip:tsv/akv/akv-guc.tsv	akv	guc	2408
akv.zip:tsv/akv/akv-gug.tsv	akv	gug	4723
akv.zip:tsv/akv/akv-gui.tsv	akv	gui	3487
akv.zip:tsv/akv/akv-guq.tsv	akv	guq	2392
akv.zip:tsv/akv/akv-ha.tsv	akv	ha	4203
akv.zip:tsv/akv/akv-haw.tsv	akv	haw	6484
akv.zip:tsv/akv/akv-hdn.tsv	akv	hdn	2556
akv.zip:tsv/akv/akv-hi.tsv	akv	hi	7992
akv.zip:tsv/akv/akv-hit.tsv	akv	hit	2842
akv.zip:tsv/akv/akv-hu.tsv	akv	hu	4028
akv.zip:tsv/akv/akv-huj.tsv	akv	huj	3186
akv.zip:tsv/akv/akv-huo.tsv	akv	huo	2464
akv.zip:tsv/akv/akv-huz.tsv	akv	huz	3839
akv.zip:tsv/akv/akv-hy.tsv	akv	hy	9233
akv.zip:tsv/akv/akv-ign.tsv	akv	ign	2743
akv.zip:tsv/akv/akv-inh.tsv	akv	inh	3838
akv.zip:tsv/akv/akv-it.tsv	akv	it	3816
akv.zip:tsv/akv/akv-ito.tsv	akv	ito	2249
akv.zip:tsv/akv/akv-jam.tsv	akv	jam	3948
akv.zip:tsv/akv/akv-jdt.tsv	akv	jdt	5660
akv.zip:tsv/akv/akv-kap.tsv	akv	kap	15114
akv.zip:tsv/akv/akv-kca.tsv	akv	kca	3421
akv.zip:tsv/akv/akv-kgp.tsv	akv	kgp	4254
akv.zip:tsv/akv/akv-kha.tsv	akv	kha	3116
akv.zip:tsv/akv/akv-khb.tsv	akv	khb	3374
akv.zip:tsv/akv/akv-khv.tsv	akv	khv	12172
akv.zip:tsv/akv/akv-kjj.tsv	akv	kjj	4076
akv.zip:tsv/akv/akv-kkh.tsv	akv	kkh	3800
akv.zip:tsv/akv/akv-kmc.tsv	akv	kmc	3475
akv.zip:tsv/akv/akv-knt.tsv	akv	knt	2807
akv.zip:tsv/akv/akv-kpj.tsv	akv	kpj	1308
akv.zip:tsv/akv/akv-kpt.tsv	akv	kpt	7687
akv.zip:tsv/akv/akv-kpv.tsv	akv	kpv	4407
akv.zip:tsv/akv/akv-kry.tsv	akv	kry	3668
akv.zip:tsv/akv/akv-kum.tsv	akv	kum	24424
akv.zip:tsv/akv/akv-kuz.tsv	akv	kuz	2235
akv.zip:tsv/akv/akv-kva.tsv	akv	kva	3920
akv.zip:tsv/akv/akv-kxm.tsv	akv	kxm	2457
akv.zip:tsv/akv/akv-kyh.tsv	akv	kyh	2092
akv.zip:tsv/akv/akv-la.tsv	akv	la	4796
akv.zip:tsv/akv/akv-lbc.tsv	akv	lbc	3481
akv.zip:tsv/akv/akv-lbe.tsv	akv	lbe	14626
akv.zip:tsv/akv/akv-leg.tsv	akv	leg	2706
akv.zip:tsv/akv/akv-lez.tsv	akv	lez	11590
akv.zip:tsv/akv/akv-lic.tsv	akv	lic	3152
akv.zip:tsv/akv/akv-lt.tsv	akv	lt	4817
akv.zip:tsv/akv/akv-lv.tsv	akv	lv	4175
akv.zip:tsv/akv/akv-mbc.tsv	akv	mbc	2325
akv.zip:tsv/akv/akv-mca.tsv	akv	mca	2516
akv.zip:tsv/akv/akv-mch.tsv	akv	mch	1097
akv.zip:tsv/akv/akv-mhr.tsv	akv	mhr	3596
akv.zip:tsv/akv/akv-mi.tsv	akv	mi	5381
akv.zip:tsv/akv/akv-mlm.tsv	akv	mlm	2851
akv.zip:tsv/akv/akv-mmd.tsv	akv	mmd	2895
akv.zip:tsv/akv/akv-mml.tsv	akv	mml	5592
akv.zip:tsv/akv/akv-mns.tsv	akv	mns	3502
akv.zip:tsv/akv/akv-moc.tsv	akv	moc	2919
akv.zip:tsv/akv/akv-mot.tsv	akv	mot	1139
akv.zip:tsv/akv/akv-mqm.tsv	akv	mqm	3067
akv.zip:tsv/akv/akv-mr.tsv	akv	mr	7819
akv.zip:tsv/akv/akv-mra.tsv	akv	mra	2277
akv.zip:tsv/akv/akv-myu.tsv	akv	myu	1298
akv.zip:tsv/akv/akv-myv.tsv	akv	myv	3342
akv.zip:tsv/akv/akv-mzh.tsv	akv	mzh	2864
akv.zip:tsv/akv/akv-mzp.tsv	akv	mzp	2592
akv.zip:tsv/akv/akv-ne.tsv	akv	ne	2718
akv.zip:tsv/akv/akv-nl.tsv	akv	nl	4316
akv.zip:tsv/akv/akv-nod.tsv	akv	nod	3204
akv.zip:tsv/akv/akv-nog.tsv	akv	nog	5186
akv.zip:tsv/akv/akv-non.tsv	akv	non	3674
akv.zip:tsv/akv/akv-nuk.tsv	akv	nuk	2202
akv.zip:tsv/akv/akv-nut.tsv	akv	nut	3178
akv.zip:tsv/akv/akv-oar.tsv	akv	oar	4780
akv.zip:tsv/akv/akv-ona.tsv	akv	ona	2187
akv.zip:tsv/akv/akv-os.tsv	akv	os	6113
akv.zip:tsv/akv/akv-oym.tsv	akv	oym	3087
