"чин"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%87%D0%B8%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/14429985-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grad%C3%AB-n>		"gradë"@als	
"влоша"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%BB%D0%BE%D1%88%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00092293-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkat%C3%ABrrohem-v>		"shkatërrohem"@als	
"влоша"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%BB%D0%BE%D1%88%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00092293-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/r%C3%ABnie-v>		"rënie"@als	
"влоша"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%BB%D0%BE%D1%88%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00092293-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/degjenerohem-v>		"degjenerohem"@als	
"влоша"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%BB%D0%BE%D1%88%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00092293-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20keq%C3%ABsuar-v>		"i keqësuar"@als	
"влоша"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%BB%D0%BE%D1%88%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00092293-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dor%C3%ABzoj-v>		"dorëzoj"@als	
"вена"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%B5%D0%BD%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05418717-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vena-n>		"vena"@als	
"вена"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%B5%D0%BD%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05418717-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/venat%20e%20gjakut-n>		"venat e gjakut"@als	
"вена"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%B5%D0%BD%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05418717-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ven%C3%AB-n>		"venë"@als	
"втренча се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D1%82%D1%80%D0%B5%D0%BD%D1%87%D0%B0%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02132745-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ia%20ngul%20syt%C3%AB-v>		"ia ngul sytë"@als	
"втренча се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D1%82%D1%80%D0%B5%D0%BD%D1%87%D0%B0%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02132745-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/v%C3%ABshtrim%20ngultas-v>		"vështrim ngultas"@als	
"питам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%B8%D1%82%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00784342-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkoj%20t%C3%AB%20marr%20vesh-v>		"kërkoj të marr vesh"@als	
"питам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%B8%D1%82%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00784342-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/hetoj-v>		"hetoj"@als	
"питам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%B8%D1%82%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00784342-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pyes-v>		"pyes"@als	
"съпоставя"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/00652900-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/krahasoj-v>		"krahasoj"@als	
"заминаване"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D0%BD%D0%B0%D0%B2%D0%B0%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/00042757-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shmangie-n>		"shmangie"@als	
"заминаване"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D0%BD%D0%B0%D0%B2%D0%B0%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/00042757-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nisje-n>		"nisje"@als	
"заминаване"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D0%BD%D0%B0%D0%B2%D0%B0%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/00042757-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ikje-n>		"ikje"@als	
"заминаване"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D0%BD%D0%B0%D0%B2%D0%B0%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/00042757-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/largim-n>		"largim"@als	
"велосипед"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5%D0%B4-n>		<http://wordnet-rdf.princeton.edu/wn30/02834778-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bi%C3%A7iklet%C3%AB-n>		"biçikletë"@als	
"баба"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D0%B0%D0%B1%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/10142747-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjyshe-n>		"gjyshe"@als	
"предлагам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%B0%D0%B3%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00875394-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/propozoj-v>		"propozoj"@als	
"предлагам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%B0%D0%B3%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00875394-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sugjeroj-v>		"sugjeroj"@als	
"предлагам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%B0%D0%B3%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00875394-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABshilloj-v>		"këshilloj"@als	
"предлагам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%B0%D0%B3%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02425112-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vullnetar-v>		"vullnetar"@als	
"утро"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%82%D1%80%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/15165289-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/m%C3%ABngjes-n>		"mëngjes"@als	
"утро"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%82%D1%80%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/15165289-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/agim-n>		"agim"@als	
"отговорност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/01129920-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/detyr%C3%AB-n>		"detyrë"@als	
"отговорност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/01129920-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrgjegj%C3%ABsi-n>		"përgjegjësi"@als	
"отговорност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/01129920-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/obligim-n>		"obligim"@als	
"отговорност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05670710-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pun%C3%AB-n>		"punë"@als	
"мислене"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/05770926-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ide-n>		"ide"@als	
"мислене"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/05770926-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pro%C3%A7es%20mendor-n>		"proçes mendor"@als	
"мислене"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/05770926-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/aktivitet%20i%20trurit-n>		"aktivitet i trurit"@als	
"мислене"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/05770926-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mendim-n>		"mendim"@als	
"мислене"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/05770926-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/arsyetim-n>		"arsyetim"@als	
"фасада"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%84%D0%B0%D1%81%D0%B0%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/03398467-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrball%C3%AB-n>		"përballë"@als	
"реколта"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B5%D0%BA%D0%BE%D0%BB%D1%82%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/13085864-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/korrje-n>		"korrje"@als	
"реколта"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B5%D0%BA%D0%BE%D0%BB%D1%82%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/13085864-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/t%C3%AB%20korra-n>		"të korra"@als	
"тласна"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D0%BB%D0%B0%D1%81%D0%BD%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/01871979-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/detyroj-v>		"detyroj"@als	
"тласна"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D0%BB%D0%B0%D1%81%D0%BD%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/01871979-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtytje-v>		"shtytje"@als	
"семейство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ekonomi%20shtepie-n>		"ekonomi shtepie"@als	
"семейство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/familje-n>		"familje"@als	
"семейство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vat%C3%ABr-n>		"vatër"@als	
"семейство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtepi-n>		"shtepi"@als	
"база"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D0%B0%D0%B7%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05793554-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/themel-n>		"themel"@als	
"база"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D0%B0%D0%B7%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05793554-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/baz%C3%AB-n>		"bazë"@als	
"база"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D0%B0%D0%B7%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05793554-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gur%20i%20themelit-n>		"gur i themelit"@als	
"увия"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B2%D0%B8%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01283208-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ambalazh-v>		"ambalazh"@als	
"увия"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B2%D0%B8%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01283208-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mb%C3%ABshtjell-v>		"mbështjell"@als	
"скълцам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BA%D1%8A%D0%BB%D1%86%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00331082-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grij-v>		"grij"@als	
"скълцам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BA%D1%8A%D0%BB%D1%86%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00331082-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/th%C3%ABrrmoj-v>		"thërrmoj"@als	
"скълцам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BA%D1%8A%D0%BB%D1%86%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00331082-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/brejtje-v>		"brejtje"@als	
"скълцам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BA%D1%8A%D0%BB%D1%86%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00331082-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grimcoj-v>		"grimcoj"@als	
"скълцам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BA%D1%8A%D0%BB%D1%86%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00331082-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bluarje-v>		"bluarje"@als	
"съчинявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B8%D0%BD%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01634424-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sajoj-v>		"sajoj"@als	
"съчинявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B8%D0%BD%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01634424-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrgatit-v>		"përgatit"@als	
"съчинявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B8%D0%BD%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01634424-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrpunoj-v>		"përpunoj"@als	
"съчинявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B8%D0%BD%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01634424-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fabrikim-v>		"fabrikim"@als	
"съчинявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B8%D0%BD%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01634424-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/prodhoj-v>		"prodhoj"@als	
"удавям се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B4%D0%B0%D0%B2%D1%8F%D0%BC%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/00360501-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbytem-v>		"mbytem"@als	
"търся"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%8A%D1%80%D1%81%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01315613-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkoj-v>		"kërkoj"@als	
"търся"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%8A%D1%80%D1%81%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01315613-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkim-v>		"kërkim"@als	
"търся"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%8A%D1%80%D1%81%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01315613-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjurmim-v>		"gjurmim"@als	
"преустройство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/00260622-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/reformoj-n>		"reformoj"@als	
"хипотеза"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%85%D0%B8%D0%BF%D0%BE%D1%82%D0%B5%D0%B7%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05888929-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/teori-n>		"teori"@als	
"хипотеза"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%85%D0%B8%D0%BF%D0%BE%D1%82%D0%B5%D0%B7%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/05888929-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/hipotez%C3%AB-n>		"hipotezë"@als	
"обвивам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D0%B2%D0%B8%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01283208-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ambalazh-v>		"ambalazh"@als	
"обвивам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D0%B2%D0%B8%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01283208-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mb%C3%ABshtjell-v>		"mbështjell"@als	
"замисленост"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05700087-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/preokupim-n>		"preokupim"@als	
"замисленост"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05700087-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/merak-n>		"merak"@als	
"замисленост"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05700087-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shqet%C3%ABsim-n>		"shqetësim"@als	
"прилика"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B8%D0%BB%D0%B8%D0%BA%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/04743605-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ngjashm%C3%ABri-n>		"ngjashmëri"@als	
"обсъждам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D1%81%D1%8A%D0%B6%D0%B4%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00813978-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/diskutoj-v>		"diskutoj"@als	
"обсъждам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D1%81%D1%8A%D0%B6%D0%B4%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00813978-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bind%20me%20diskutime-v>		"bind me diskutime"@als	
"композитор"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D0%BF%D0%BE%D0%B7%D0%B8%D1%82%D0%BE%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/09947232-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kompozitor-n>		"kompozitor"@als	
"народ"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D1%80%D0%BE%D0%B4-n>		<http://wordnet-rdf.princeton.edu/wn30/07947255-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nj%C3%ABr%C3%ABz%20te%20thjeshte-n>		"njërëz te thjeshte"@als	
"народ"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D1%80%D0%BE%D0%B4-n>		<http://wordnet-rdf.princeton.edu/wn30/07947255-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nj%C3%ABr%C3%ABz%20popullor-n>		"njërëz popullor"@als	
"укритие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%BA%D1%80%D0%B8%D1%82%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/04151940-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mb%C3%ABshtjell%C3%ABse-n>		"mbështjellëse"@als	
"укритие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%BA%D1%80%D0%B8%D1%82%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/04151940-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbules%C3%AB-n>		"mbulesë"@als	
"укритие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%BA%D1%80%D0%B8%D1%82%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/04151940-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vend%20i%20mbuluar%20%2C%20i%20fsheht%C3%AB-n>		"vend i mbuluar , i fshehtë"@als	
"укритие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%BA%D1%80%D0%B8%D1%82%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/04151940-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/perde-n>		"perde"@als	
"последен"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D1%81%D0%BB%D0%B5%D0%B4%D0%B5%D0%BD-a>		<http://wordnet-rdf.princeton.edu/wn30/01578312-a>		<http://compling.hss.ntu.edu.sg/omw/wns/als/themelor-a>		"themelor"@als	
"последен"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D1%81%D0%BB%D0%B5%D0%B4%D0%B5%D0%BD-a>		<http://wordnet-rdf.princeton.edu/wn30/01578312-a>		<http://compling.hss.ntu.edu.sg/omw/wns/als/thelb%C3%ABsore-a>		"thelbësore"@als	
"соб��твеник"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BE%D0%B1%EF%BF%BD%EF%BF%BD%D1%82%D0%B2%D0%B5%D0%BD%D0%B8%D0%BA-n>		<http://wordnet-rdf.princeton.edu/wn30/10388924-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pronar-n>		"pronar"@als	
